"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"329","206169_x_at","ZC3H7B","23264","zinc finger CCCH-type containing 7B",-0.22567187404487,7.72618646574051,-0.54217510248904,0.591877941089867,0.676527907692959,-6.00738578706172
"330","206207_at","CLC","1178","Charcot-Leyden crystal galectin",-0.658813885208287,7.35861298910187,-0.962554048286484,0.343801913820956,0.460996707347141,-5.70142463143725
"331","206221_at","RASA3","22821","RAS p21 protein activator 3",-0.371066734411682,5.98279086960456,-0.872100216499787,0.390382476666564,0.506591693303131,-5.7810288811011
"332","206254_at","EGF","1950","epidermal growth factor",0.338401723226673,5.25303821736126,0.841673928591021,0.406920762499434,0.518695199793582,-5.80613812985262
"333","206255_at","BLK","640","BLK proto-oncogene, Src family tyrosine kinase",1.32511883305659,7.74773401896361,3.23837978152257,0.00302879805087938,0.0586538391776064,-1.76547921980196
"334","206283_s_at","TAL1","6886","TAL bHLH transcription factor 1, erythroid differentiation factor",0.0117356462812266,7.11021938509368,0.02602370911985,0.979418314061052,0.987261503763242,-6.15161286478366
"335","206343_s_at","NRG1","3084","neuregulin 1",-0.609171818911893,7.18850449876771,-1.27248822205817,0.213400133495582,0.328583997599466,-5.37409669738028
"336","206369_s_at","PIK3CG","5294","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",-0.724174407380803,6.94022331272823,-1.75692115501506,0.0895834517102296,0.193608309542801,-4.70574766780608
"337","206383_s_at","G3BP2","9908","G3BP stress granule assembly factor 2",-0.640094214918744,7.49407433744144,-1.59019135814663,0.122734745557616,0.233636840787372,-4.9560193558363
"338","206414_s_at","ASAP2","8853","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",-0.269346683982432,5.86627825964044,-0.626393086134462,0.536001870395812,0.628022619305831,-5.95932858653448
"339","206470_at","PLXNC1","10154","plexin C1",-1.63724120231299,8.07132869398797,-3.60165937344335,0.0011767687472959,0.0476283979216826,-0.908317030465454
"340","206492_at","FHIT","2272","fragile histidine triad diadenosine triphosphatase",-0.368876247081481,7.56348732471164,-0.951661385580731,0.349205326567467,0.466378997153102,-5.71140085507509
"341","206494_s_at","ITGA2B","3674","integrin subunit alpha 2b",1.26502823588932,9.31970908456348,2.60095940881072,0.0145334837957,0.0998563645488749,-3.16344226712247
"342","206522_at","MGAM","8972","maltase-glucoamylase",-0.831547387936017,5.7292298477321,-1.72044022712928,0.0961057167042349,0.199305655436971,-4.76223227235973
"343","206632_s_at","APOBEC3B","9582","apolipoprotein B mRNA editing enzyme catalytic subunit 3B",0.5309017244975,5.49689160349958,1.02037035258782,0.316067024200749,0.434214861350824,-5.64670265634925
"344","206637_at","P2RY14","9934","purinergic receptor P2Y14",-1.24893397417586,6.76722751899361,-3.41870775679783,0.00190155849083417,0.0536562899713928,-1.34439222429959
"345","206641_at","TNFRSF17","608","TNF receptor superfamily member 17",0.832880592557107,7.35242996077722,1.76164673532033,0.0887666686378775,0.193468279238031,-4.69836170740884
"346","206666_at","GZMK","3003","granzyme K",-0.285146109037273,9.74528762883875,-0.583421280798145,0.564161220256668,0.651502693576221,-5.98469385474818
"347","206667_s_at","SCAMP1","9522","secretory carrier membrane protein 1",-1.36868194827089,5.21914315474445,-3.22937720983782,0.00309933845019181,0.0588874305536444,-1.7862495662545
"348","206698_at","XK","7504","X-linked Kx blood group",0.277753094026535,5.67541158660491,0.602749612786599,0.551402922059876,0.640441456187191,-5.97350191628522
"349","206760_s_at","FCER2","2208","Fc fragment of IgE receptor II",0.858510293501123,6.63965961554653,2.12293657212955,0.042499301541221,0.146662748401328,-4.08910356724793
"350","206765_at","KCNJ2","3759","potassium inwardly rectifying channel subfamily J member 2",-0.0644287247132391,6.60424170443759,-0.155712041996404,0.877348718191639,0.922335579329858,-6.13996544341674
"351","206788_s_at","CBFB","865","core-binding factor subunit beta",-0.447231831034407,7.95549781693822,-1.05475107176421,0.300327172980426,0.418298012712709,-5.61276012498944
"352","206834_at","HBD","3045","hemoglobin subunit delta",0.366072096520091,5.83607227820881,0.83013199803602,0.413307963814567,0.522540281689855,-5.81544162323452
"353","206857_s_at","FKBP1B","2281","FKBP prolyl isomerase 1B",0.32933268434667,6.40540404335356,0.810955105623018,0.424057575323759,0.530467053852205,-5.83062902006324
"354","206877_at","MXD1","4084","MAX dimerization protein 1",-0.745831404015337,6.43187379830768,-1.50608749554951,0.142959471626189,0.255918885767115,-5.07441070876219
"355","206881_s_at","LILRA3","11026","leukocyte immunoglobulin like receptor A3",-0.795937362252406,8.28436053094744,-1.6393837467541,0.112037250005845,0.221218648540952,-4.88429760973632
"356","206917_at","GNA13","10672","G protein subunit alpha 13",-1.28205966207943,6.3176200224409,-2.10958795899179,0.0437249826572148,0.146662748401328,-4.1131040497152
"357","206965_at","KLF12","11278","Kruppel like factor 12",0.706374997466304,7.4989985887514,1.6557301570842,0.108658466488538,0.21745267751086,-4.86006740580463
"358","206983_at","CCR6","1235","C-C motif chemokine receptor 6",0.0512178690776208,6.03316638019669,0.121617090116355,0.904048771802287,0.929905120740453,-6.14463701202177
"359","207001_x_at","TSC22D3","1831","TSC22 domain family member 3",-0.586659737280323,9.60322194987346,-1.30049767912204,0.203764204980814,0.318124890566945,-5.34049241906809
"360","207085_x_at","CSF2RA","1438","colony stimulating factor 2 receptor subunit alpha",-1.84920100500848,7.66903696468586,-4.95690581126791,2.92495512452364e-05,0.0180668162671243,2.48072541404115
"361","207099_s_at","CHM","1121","CHM Rab escort protein",-0.93969897381025,4.83641240983591,-2.47539111444773,0.0194546077722487,0.106398574870449,-3.41831477165138
"362","207194_s_at","ICAM4","3386","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)",-0.431491855506709,5.60009661014125,-1.03927412115059,0.307343382932014,0.425714974707756,-5.62816848191181
"363","207206_s_at","ALOX12","239","arachidonate 12-lipoxygenase, 12S type",0.606577006254386,7.61512269339612,1.25599506279321,0.21923399540345,0.335005513461721,-5.39358024553125
"364","207275_s_at","ACSL1","2180","acyl-CoA synthetase long chain family member 1",-0.750423933296894,8.8157364553117,-1.72855581062536,0.094621138962066,0.198094567432018,-4.74974878815145
"365","207334_s_at","TGFBR2","7048","transforming growth factor beta receptor 2",-1.05314273418952,6.25883696057899,-2.11265947226433,0.0434402028760806,0.146662748401328,-4.10759115739026
"366","207350_s_at","VAMP4","8674","vesicle associated membrane protein 4",-0.661217316224922,6.83187192884584,-1.64546847338536,0.110769484813018,0.219576518123442,-4.87530125982605
"367","207419_s_at","RAC2","5880","Rac family small GTPase 2",-0.452649890976117,10.967050046677,-1.05696875579493,0.299331101608588,0.417488115401451,-5.61053506046872
"368","207426_s_at","TNFSF4","7292","TNF superfamily member 4",-0.00678909986684939,6.37368787745067,-0.0161132383385365,0.987255410304736,0.99035321188439,-6.15181932439887
"369","207435_s_at","SRRM2","23524","serine/arginine repetitive matrix 2",1.39427290883664,10.2919594126989,3.68674968409384,0.000939193912878981,0.0476283979216826,-0.702838862051116
"370","207509_s_at","LAIR2","3904","leukocyte associated immunoglobulin like receptor 2",-0.109713896506411,6.82740999997425,-0.255027828972971,0.800518052427721,0.863689448291353,-6.11982976728421
"371","207522_s_at","ATP2A3","489","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3",1.26414624728828,9.4738822037166,3.64241636500764,0.00105646555302834,0.0476283979216826,-0.810092300907582
"372","207550_at","MPL","4352","MPL proto-oncogene, thrombopoietin receptor",0.217051401276252,5.96314319800489,0.499192196105247,0.621444440998615,0.701528304110268,-6.02929957625776
"373","207686_s_at","CASP8","841","caspase 8",-0.892100884098848,8.663889922845,-2.1773393606131,0.0378146279876519,0.142619214919721,-3.99017720988555
"374","207704_s_at","GAS7","8522","growth arrest specific 7",-0.626882407471937,7.58154030255753,-1.43459239802836,0.162197743962153,0.274048872768269,-5.17075803014884
"375","207724_s_at","SPAST","6683","spastin",-0.925719006686076,5.5620858048488,-2.12117943132555,0.0426588765844767,0.146662748401328,-4.09226905902479
"376","207791_s_at","RAB1A","5861","RAB1A, member RAS oncogene family",-1.04803470469168,8.60657449097719,-2.65004142070985,0.01294532852913,0.097852236643743,-3.06175710599612
"377","207794_at","CCR2","729230","C-C motif chemokine receptor 2",-1.96761127969624,7.11937629966545,-2.69770385309956,0.0115590497928299,0.0954987149664293,-2.96195109558365
"378","207795_s_at","KLRD1","3824","killer cell lectin like receptor D1",-0.675069660967132,9.0290998089863,-1.30989487864259,0.200607109742389,0.317546666557885,-5.32907324890531
"379","207808_s_at","PROS1","5627","protein S",0.431685752687901,6.048443836982,0.992231316528127,0.32936684764811,0.446396252465205,-5.67370669871611
"380","207815_at","PF4V1","5197","platelet factor 4 variant 1",0.52218759307011,7.19815415294726,0.80692154069751,0.426340326947475,0.532000878855152,-5.83378040377129
"381","207826_s_at","ID3","3399","inhibitor of DNA binding 3, HLH protein",-0.0610314195229522,5.95972652882589,-0.145468287354528,0.885356754552055,0.922934008109648,-6.14148954067705
"382","207840_at","CD160","11126","CD160 molecule",-0.629629166295596,7.95000449216037,-1.56340424845155,0.128904778424481,0.242177447525097,-4.99431146335896
"383","207904_s_at","LNPEP","4012","leucyl and cystinyl aminopeptidase",-0.873836939551395,5.86925575512616,-2.0383453702798,0.0508122159559292,0.157925621813644,-4.23934016158978
"384","207980_s_at","CITED2","10370","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2",-0.342695278271808,8.54942017551383,-0.818253353875802,0.419946386967525,0.52663264218717,-5.82488891427095
"385","207993_s_at","CHP1","11261","calcineurin like EF-hand protein 1",-0.438126872727798,6.60213094806101,-1.07982621086424,0.289199871573075,0.407877129795639,-5.58735095541757
"386","208092_s_at","CYRIA","81553","CYFIP related Rac1 interactor A",-1.26362081035848,8.32458965577548,-3.59984181481504,0.00118243291761873,0.0476283979216826,-0.91268872083349
"387","208097_s_at","TMX1","81542","thioredoxin related transmembrane protein 1",-0.537033463796124,8.19847093113159,-1.04422513111227,0.305086597924584,0.4231710800414,-5.62326229153583
"388","208116_s_at","MAN1A1","4121","mannosidase alpha class 1A member 1",-0.073821760159964,5.76117038737706,-0.168374853080828,0.867467918638033,0.916621399862014,-6.13793840576565
"389","208179_x_at","KIR2DL3","3804","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",-0.105320494569866,6.76693712911306,-0.247858572983589,0.806006438622031,0.867271683092698,-6.12160817770883
"390","208268_at","ADAM28","10863","ADAM metallopeptidase domain 28",0.753968550436968,7.31605132961489,1.75179924211171,0.0904759230988868,0.194591793972648,-4.7137352345595
"391","208309_s_at","MALT1","10892","MALT1 paracaspase",-0.781799428669931,8.58691516068781,-1.97375949167365,0.0580933612177118,0.16386558752447,-4.35101804117972
"392","208351_s_at","MAPK1","5594","mitogen-activated protein kinase 1",-0.779356985405112,7.9054996062729,-1.81531304575723,0.0799260920091617,0.18423514471579,-4.61338249708382
"393","208447_s_at","PRPS1","5631","phosphoribosyl pyrophosphate synthetase 1",-0.303238423212062,7.41353253384847,-0.617055918731595,0.542056649725962,0.631772044298662,-5.96498922481686
"394","208450_at","LGALS2","3957","galectin 2",-1.07154217669351,9.41431446801552,-1.90205048909613,0.0672315039743906,0.173740048052221,-4.47184046236137
"395","208488_s_at","CR1","1378","complement C3b/C4b receptor 1 (Knops blood group)",-0.391824556992714,7.0463104998777,-0.792172361529161,0.43475148788577,0.539820898028324,-5.84517611148112
"396","208601_s_at","TUBB1","81027","tubulin beta 1 class VI",-0.708193163013526,9.11754096683458,-1.30106645348031,0.203572042461582,0.318124890566945,-5.33980332742188
"397","208608_s_at","SNTB1","6641","syntrophin beta 1",-0.330411169203645,5.51640431903656,-0.761282976931791,0.452690723257044,0.553899827849141,-5.86839069985969
"398","208621_s_at","EZR","7430","ezrin",-0.868008877672827,8.80655703327164,-2.0205791351472,0.0527303586343224,0.160870353363454,-4.27032585951927
"399","208653_s_at","CD164","8763","CD164 molecule",-1.06417651469957,8.7385268957252,-1.98017166238379,0.0573317279541343,0.163118615213934,-4.34005024384311
"400","208702_x_at","APLP2","334","amyloid beta precursor like protein 2",-0.816669393886471,10.4701495598321,-1.79713632188364,0.0828322314792067,0.187635021363331,-4.642390171559
"401","208721_s_at","ANAPC5","51433","anaphase promoting complex subunit 5",-0.886352420290075,7.90592459792423,-2.01169859029464,0.0537128203608685,0.160870353363454,-4.28573912642024
"402","208727_s_at","CDC42","998","cell division cycle 42",0.0926153838922499,10.9838953895498,0.179345002693935,0.858925433524349,0.91046095953581,-6.13605454057221
"403","208791_at","CLU","1191","clusterin",0.858414596014541,9.54927411796379,1.86696203576953,0.0721401746283766,0.175471390943902,-4.52971505076104
"404","208852_s_at","CANX","821","calnexin",-0.00769248627632635,8.88797379677806,-0.01556233829755,0.987691101626288,0.99035321188439,-6.15182795177088
"405","208869_s_at","GABARAPL1","23710","GABA type A receptor associated protein like 1",-0.355762379968694,6.59870152485262,-0.917119801346484,0.366713420888472,0.48461996697466,-5.74233204869167
"406","208894_at","HLA-DRA","3122","major histocompatibility complex, class II, DR alpha",-0.582394100746871,13.0965654433168,-1.49412631750576,0.146043415035934,0.259375165681104,-5.09080747202039
"407","208983_s_at","PECAM1","5175","platelet and endothelial cell adhesion molecule 1",-0.76215145031439,10.0206873811468,-1.84268382083812,0.0757147542323197,0.179422417328237,-4.5692714685021
"408","209055_s_at","CDC5L","988","cell division cycle 5 like",-0.474230758149409,7.90123999808675,-1.14554027604091,0.261436431484137,0.379893919919951,-5.5181711431657
"409","209116_x_at","HBB","3043","hemoglobin subunit beta",1.62881435560136,13.0251108487492,2.76864602540413,0.00975032561823283,0.0891983773059536,-2.81152292920383
"410","209131_s_at","SNAP23","8773","synaptosome associated protein 23",-0.818406698603233,7.84115710140632,-1.90784941125449,0.0664487547052933,0.173740048052221,-4.46219622238237
"411","209136_s_at","USP10","9100","ubiquitin specific peptidase 10",-1.2556777411108,8.16721420915174,-3.29769044944752,0.00260115990621403,0.0542709461692085,-1.62802251301034
"412","209138_x_at","IGLC1","3537","immunoglobulin lambda constant 1",0.992292362219095,13.1323921451189,2.51968508665247,0.0175658262681469,0.101922543813948,-3.32929595342457
"413","209149_s_at","TM9SF1","10548","transmembrane 9 superfamily member 1",-0.490211585828994,6.9671556416833,-1.13177706114897,0.267084844741951,0.384770298505214,-5.53296876894406
"414","209160_at","AKR1C3","8644","aldo-keto reductase family 1 member C3",-1.05987395350449,7.4355467837674,-2.53350569229552,0.0170120423664871,0.101922543813948,-3.30131992341816
"415","209189_at","FOS","2353","Fos proto-oncogene, AP-1 transcription factor subunit",0.217722804679358,11.1117203067796,0.426156363186568,0.673169269546959,0.749040281142306,-6.06245379167883
"416","209231_s_at","DCTN5","84516","dynactin subunit 5",-0.941231715006759,7.08332483926827,-2.16016287426963,0.0392412381242476,0.144746984582848,-4.02160234104148
"417","209257_s_at","SMC3","9126","structural maintenance of chromosomes 3",-0.974873207394662,8.68768127501034,-2.68377305698759,0.0119491937296624,0.0954987149664293,-2.99122888941989
"418","209371_s_at","SH3BP2","6452","SH3 domain binding protein 2",1.33494644578638,8.19934143319776,3.1413751506058,0.00387707821589573,0.0655823416854987,-1.98792910131483
"419","209456_s_at","FBXW11","23291","F-box and WD repeat domain containing 11",-0.488804614851769,6.1658003740914,-1.17475782007188,0.249734904833845,0.369284947382792,-5.48621997031063
"420","209474_s_at","ENTPD1","953","ectonucleoside triphosphate diphosphohydrolase 1",-0.945145820651738,7.69389244134304,-2.28599029823806,0.0298191596606415,0.126167620917084,-3.78740944339976
"421","209480_at","HLA-DQB1","3119","major histocompatibility complex, class II, DQ beta 1",-0.62820123291768,6.97065515728026,-0.504498348773575,0.617758087327976,0.699755223778708,-6.02669038569337
"422","209514_s_at","RAB27A","5873","RAB27A, member RAS oncogene family",-0.763882632316452,9.66372395158658,-2.06816301134589,0.0477309764290597,0.152104725519187,-4.18688933672007
"423","209560_s_at","DLK1","8788","delta like non-canonical Notch ligand 1",2.59897458460896,5.52815246163574,2.99413180098642,0.00561086509848571,0.0745228684375642,-2.31953032982798
"424","209569_x_at","NSG1","27065","neuronal vesicle trafficking associated 1",-0.0159315177462496,6.51774371012353,-0.0339422232010716,0.973157900932696,0.982918762526806,-6.15137810754218
"425","209583_s_at","CD200","4345","CD200 molecule",1.04650963228914,5.89516888249884,2.32425646143469,0.0273896897462392,0.122041670683464,-3.71439983733498
"426","209629_s_at","NXT2","55916","nuclear transport factor 2 like export factor 2",-1.48300268370884,6.3665593085521,-2.66319931360789,0.0125478975286559,0.0969943282651131,-3.03430750618326
"427","209653_at","KPNA4","3840","karyopherin subunit alpha 4",-0.706332480969768,7.03045877214652,-1.78100025012689,0.0854871727218173,0.189990233163647,-4.66794833749168
"428","209754_s_at","TMPO","7112","thymopoietin",-0.338202255364895,7.87213290503877,-0.783635317754286,0.439665774262463,0.54391085341806,-5.85168035051025
"429","209773_s_at","RRM2","6241","ribonucleotide reductase regulatory subunit M2",0.798390538900991,7.36833055928631,1.87255046479663,0.0713382685462052,0.174363195208807,-4.52055312146542
"430","209795_at","CD69","969","CD69 molecule",-0.497654769103631,9.05628152164908,-1.0609278731508,0.297558641201268,0.416168821791217,-5.60655206012165
"431","209840_s_at","LRRN3","54674","leucine rich repeat neuronal 3",-0.785909793887599,8.5604315219651,-1.95504507899089,0.0603670599516144,0.166986060699142,-4.38287565746869
"432","209896_s_at","PTPN11","5781","protein tyrosine phosphatase non-receptor type 11",-0.483447158448391,8.02859053706927,-1.17041298904728,0.25145020962089,0.37073259310137,-5.49101743265953
"433","209911_x_at","H2BC5","3017","H2B clustered histone 5",0.286146060167627,7.89699185962734,0.715420454109184,0.480122364518201,0.579021821640513,-5.90122292794425
"434","209993_at","ABCB1","5243","ATP binding cassette subfamily B member 1",0.0804422488968379,6.28545571992329,0.20301403653532,0.840554749495052,0.893810594236026,-6.13158607665479
"435","210042_s_at","CTSZ","1522","cathepsin Z",-0.55238694891935,8.88595058511216,-1.26604673880812,0.215664389881829,0.330554095298328,-5.38173300036868
"436","210095_s_at","IGFBP3","3486","insulin like growth factor binding protein 3",-0.353842940443693,5.81717269399815,-0.825341559874173,0.415977211241971,0.523611314650831,-5.8192671323843
"437","210109_at","SND1-IT1","27099","SND1 intronic transcript 1",0.77491201772031,7.78785467266708,1.87437342394001,0.0710783535607761,0.174150613225551,-4.51755990607626
"438","210119_at","KCNJ15","3772","potassium inwardly rectifying channel subfamily J member 15",-0.67216185775287,5.43347305974393,-1.49600354922403,0.145555892296835,0.259175681243947,-5.08824143934781
"439","210140_at","CST7","8530","cystatin F",-0.0884000170661707,10.1970738731022,-0.212662315242253,0.833091783297208,0.887749656910358,-6.12960633475625
"440","210148_at","HIPK3","10114","homeodomain interacting protein kinase 3",-0.408190821748034,6.68471629312475,-0.668067082507592,0.5094215816,0.605652340816056,-5.93305824549476
"441","210154_at","ME2","4200","malic enzyme 2",-0.623641489220145,8.11541008999739,-1.42427637821807,0.165136285682022,0.278080668364208,-5.18432830369788
"442","210156_s_at","PCMT1","5110","protein-L-isoaspartate (D-aspartate) O-methyltransferase",-0.719167679613072,9.62190131039508,-1.88771227844717,0.0692012719429565,0.174150613225551,-4.4955898750306
"443","210172_at","SF1","7536","splicing factor 1",-0.0322978058773522,9.20704394112304,-0.0686550553646848,0.945739713926113,0.96295236797128,-6.14961749111409
"444","210180_s_at","TRA2B","6434","transformer 2 beta homolog",-0.742976728630026,8.57631625650914,-2.04576570819779,0.0500294583482248,0.157286188182386,-4.22633950094097
"445","210186_s_at","FKBP1A","2280","FKBP prolyl isomerase 1A",-0.251743011345962,8.95222902964514,-0.599886181838819,0.553283567205557,0.641885428774189,-5.97518239311987
"446","210190_at","STX11","8676","syntaxin 11",-1.19592012480325,7.48658054932115,-2.51856952553174,0.0176112439162134,0.101922543813948,-3.33154997753783
"447","210192_at","ATP8A1","10396","ATPase phospholipid transporting 8A1",-0.721523207505067,5.35171381451591,-1.79431705110164,0.0832909650266022,0.187635021363331,-4.64686877223559
"448","210254_at","MS4A3","932","membrane spanning 4-domains A3",-0.423205142520708,4.87528378990165,-0.853212538042073,0.400597728145375,0.512581845288936,-5.79671541048053
"449","210284_s_at","TAB2","23118","TGF-beta activated kinase 1 (MAP3K7) binding protein 2",-0.658213938120946,8.97136026608349,-1.4203431028279,0.166267737516815,0.279052686132388,-5.18948013265463
"450","210285_x_at","WTAP","9589","WT1 associated protein",-0.677321723006434,8.21866162688829,-1.577319333944,0.125668663147876,0.237426536191202,-4.97448751757217
"451","210317_s_at","YWHAE","7531","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon",0.230131723445057,7.63087251909462,0.522407418374307,0.605391160531492,0.688846213169731,-6.0176841300783
"452","210321_at","GZMH","2999","granzyme H",0.299736944765932,9.87926903757823,0.624898407843691,0.536968694361788,0.628022619305831,-5.96024028789932
"453","210349_at","CAMK4","814","calcium/calmodulin dependent protein kinase IV",-0.586343866832493,6.9756257414282,-1.51323183938275,0.141142684234638,0.254719415980509,-5.06456421446156
"454","210385_s_at","ERAP1","51752","endoplasmic reticulum aminopeptidase 1",-1.04826894350806,7.37655811352812,-2.31125192576891,0.0281944139800671,0.123654550006518,-3.7393029454792
"455","210455_at","R3HCC1L","27291","R3H domain and coiled-coil containing 1 like",-1.01430921676808,5.56361350184843,-2.68473010823486,0.0119220024535285,0.0954987149664293,-2.98922028664768
"456","210458_s_at","TANK","10010","TRAF family member associated NFKB activator",-1.25798606841033,5.69360449073818,-3.08402823195068,0.00448082504166898,0.0687618162549903,-2.11797890509699
"457","210563_x_at","CFLAR","8837","CASP8 and FADD like apoptosis regulator",-0.753659050287574,9.75623506574277,-1.9626631491876,0.0594322962014251,0.16624533965232,-4.36993491419073
"458","210653_s_at","BCKDHB","594","branched chain keto acid dehydrogenase E1 subunit beta",-0.606313073969413,5.81044735528435,-1.40384045287214,0.171081923286747,0.283685664130456,-5.21096126385023
"459","210690_at","KLRC4","8302","killer cell lectin like receptor C4",-0.269903673741141,5.21491191480221,-0.638446265858562,0.528239204477988,0.622181678397112,-5.95189924929327
"460","210692_s_at","SLC43A3","29015","solute carrier family 43 member 3",-0.781907572471335,7.9028581192352,-1.67330708148928,0.10512045957388,0.213419965304227,-4.83379420371238
"461","210732_s_at","LGALS8","3964","galectin 8",-0.776544254140288,6.91118084783808,-1.39182194751805,0.174656647330854,0.287854736271964,-5.22646868819297
"462","210756_s_at","NOTCH2","4853","notch receptor 2",-0.377725395350135,9.51752700469806,-0.903600420458415,0.373720373034715,0.492092644867638,-5.75414559146432
"463","210773_s_at","FPR2","2358","formyl peptide receptor 2",-1.10132683654626,7.29296192674071,-2.27133058881478,0.0308004281251657,0.128697224572788,-3.81516244372302
"464","210787_s_at","CAMKK2","10645","calcium/calmodulin dependent protein kinase kinase 2",-0.527655696960634,5.89966224979339,-1.23609531409809,0.226432323855121,0.342883233266326,-5.41678623704019
"465","210865_at","FASLG","356","Fas ligand",-0.120283673790753,5.93040488031955,-0.288975845902406,0.774674407961274,0.841528725800434,-6.11072370828062
"466","210892_s_at","GTF2I","2969","general transcription factor IIi",-1.01778917515752,6.60870143131238,-2.11185525027484,0.0435146076696533,0.146662748401328,-4.10903516804212
"467","210895_s_at","CD86","942","CD86 molecule",-1.26787077314408,9.4929356588771,-3.32102853208032,0.00244934056054921,0.0542709461692085,-1.57364780165284
"468","210904_s_at","IL13RA1","3597","interleukin 13 receptor subunit alpha 1",-2.08202858110717,6.99693882427276,-3.74355207776466,0.000807342653400843,0.0476283979216826,-0.564824146783355
"469","210916_s_at","CD44","960","CD44 molecule (Indian blood group)",-0.603841924046378,9.48450467959967,-1.42529952797406,0.164842967055075,0.278051704898594,-5.18298616298726
"470","210932_s_at","RNF6","6049","ring finger protein 6",-0.864388205681995,4.76679675733065,-2.08790718880371,0.0457827629643233,0.148782167724703,-4.15185336516062
"471","210935_s_at","WDR1","9948","WD repeat domain 1",-0.913943170012303,7.90954576101763,-1.52649267179674,0.13782004091436,0.250967054612587,-5.04618353521353
"472","210959_s_at","SRD5A1","6715","steroid 5 alpha-reductase 1",-0.35643959623355,6.82611779747626,-0.884332083803401,0.383856676661373,0.5010768163798,-5.77069678676831
"473","211016_x_at","HSPA4","3308","heat shock protein family A (Hsp70) member 4",-0.981248485253146,7.26998485303369,-2.29595219999542,0.0291685803905134,0.12594721325072,-3.76848120551188
"474","211022_s_at","ATRX","546","ATRX chromatin remodeler",-1.22861911838368,5.61567983708274,-3.34436815351459,0.00230606093618645,0.0542709461692085,-1.51911192856051
"475","211027_s_at","IKBKB","3551","inhibitor of nuclear factor kappa B kinase subunit beta",-0.826644047183102,7.06489454025303,-2.03646104722111,0.05101270087931,0.158060891647585,-4.24263603035597
"476","211087_x_at","MAPK14","1432","mitogen-activated protein kinase 14",-1.17770608723922,6.58799267754701,-2.52727525881318,0.0172596664005665,0.101922543813948,-3.31394341419475
"477","211090_s_at","PRPF4B","8899","pre-mRNA processing factor 4B",-1.00452263810411,9.01458090063771,-2.35058915864955,0.0258237650555792,0.119286841334717,-3.6636894054176
"478","211102_s_at","LILRA2","11027","leukocyte immunoglobulin like receptor A2",-0.971666670217302,7.68747238557854,-2.12816874932179,0.0420272828597419,0.146662748401328,-4.07966670069658
"479","211150_s_at","DLAT","1737","dihydrolipoamide S-acetyltransferase",-0.531594971689277,6.91181486987879,-1.30288651379906,0.202958061619197,0.318124890566945,-5.33759646685574
"480","211190_x_at","CD84","8832","CD84 molecule",-1.01947966905802,6.6723920978607,-2.42434009694214,0.0218621530177615,0.110629085873798,-3.51967455540405
"481","211210_x_at","SH2D1A","4068","SH2 domain containing 1A",-0.831811778242549,7.23637138089337,-1.79640297461618,0.0829513491454436,0.187635021363331,-4.64355567618814
"482","211299_s_at","FLOT2","2319","flotillin 2",-0.645379865721447,7.96747152143745,-1.53710160172501,0.135207804505111,0.248910894216905,-5.03138134371963
"483","211302_s_at","PDE4B","5142","phosphodiesterase 4B",-0.928595982089343,7.82701389314554,-2.17090488344796,0.0383435206838497,0.143538755868538,-4.00196989132935
"484","211307_s_at","FCAR","2204","Fc fragment of IgA receptor",-0.439271016375227,5.80229051700678,-0.895127605000507,0.378155928281065,0.495482032288571,-5.76146506033206
"485","211367_s_at","CASP1","834","caspase 1",-1.19746681815835,10.0693533995193,-2.96221815273675,0.00607353954625779,0.0764506790385199,-2.39037333360138
"486","211372_s_at","IL1R2","7850","interleukin 1 receptor type 2",-0.943544404951722,5.3414381105472,-2.48469968252664,0.0190428126339165,0.106398574870449,-3.39968906478383
"487","211389_x_at","KIR3DS1","3813","killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1",-0.16588661589616,6.13206991238267,-0.333988043760092,0.740813808691027,0.81263562674495,-6.09690901306654
"488","211395_x_at","FCGR2C","9103","Fc fragment of IgG receptor IIc (gene/pseudogene)",-1.14852602322383,9.33052445134192,-2.60504348862796,0.0143947336265438,0.0998563645488749,-3.15502420897917
"489","211413_s_at","PADI4","23569","peptidyl arginine deiminase 4",-1.04971531802539,6.93788368914328,-2.42698253336701,0.0217311241583579,0.110629085873798,-3.51446120747335
"490","211450_s_at","MSH6","2956","mutS homolog 6",-0.750081581934304,6.88933873915666,-1.63107674353791,0.113787458634634,0.222061959002086,-4.89653543867499
"491","211478_s_at","DPP4","1803","dipeptidyl peptidase 4",-0.246317231830862,5.91861361138324,-0.571995990848319,0.571772645834366,0.657277459309596,-5.99114225010861
"492","211532_x_at","KIR2DS2","100132285","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2",-0.0653312163717912,6.32652338423498,-0.149210347456171,0.882429929601172,0.922813376876929,-6.14094478476338
